#Word,polarity
precaution,0.16666666666666666
transparently,0.0625
deliberative,0.25
one-sidedly,0.25
gaucheness,-0.25
hyracoidea,-0.125
power,0.025
remembrance,0.125
discoidal,0.25
glutamic_acid,-0.125
correctional,0.25
scrimpy,-0.625
waxy,0.21875
swipe,-0.041666666666666664
devout,0.25
esprit,0.5
questionably,0.25
reformable,-0.375
baby_blue-eyes,0.375
momentaneous,0.125
lucent,0.25
effusion,0.25
apanage,0.0625
vaticinate,0.1875
genus_dermacentor,0.125
left,-0.0375
puffball,0.0625
dystopia,-0.4375
vital_statistics,0.25
critical_appraisal,0.5
fastidiously,0.375
beating,-0.0625
blackguardly,-0.25
cheerlessness,-0.625
feast,0.017857142857142856
sacked,-0.375
racketiness,0.125
doughy,-0.625
errhine,-0.5
die,-0.08928571428571429
unused,-0.21875
lower-ranking,-0.75
poking,0.25
stingray,0.125
buffalo,-0.025
scoff,-0.25
savin,-0.125
bindable,0.5
folksy,-0.125
chronic_eczema,-0.375
polemic,0.041666666666666664
rust-free,0.5
pain_threshold,-0.5
judgment,0.07142857142857142
sine_curve,-0.375
tricuspidate,0.125
eat_at,-0.125
garden_of_eden,0.625
uncomely,-0.625
nonproductive,0.125
straight-laced,0.625
angular_velocity,0.25
uncured,-0.375
acacia_cambegei,-0.625
audaciously,0.125
mephitic,-0.375
blackwater_fever,-0.75
unvigilant,-0.25
shielded,-0.625
bulbaceous,-0.375
pedantry,-0.25
telling,0.0625
fluffiness,-0.125
internasal_suture,-0.125
absent,-0.21875
sear,-0.025
hemorrhoid,-0.5
study,0.0390625
bloodthirstiness,-0.625
vaulting_horse,-0.5
stinking_chamomile,0.5
unhealed,-0.5
unrepressed,-0.125
bargain-priced,-0.125
tried_and_true,0.375
exultation,-0.3125
milk,0.017857142857142856
thoroughly,0.3125
pitch-black,-0.125
assistive,0.5
dishy,0.5
unagitated,-0.5416666666666666
vigilantly,0.375
didanosine,-0.125
baseness,0.25
detail,0.017857142857142856
can-do,0.375
brompheniramine_maleate,-0.125
nonextensile,-0.125
currish,-0.375
unmalicious,-0.556
nonparametric,-0.625
tranquillizing,-0.25
scruffy,-0.25
crystalline,0.20833333333333334
simal,-0.375
weirdy,-0.5
defenseless,-0.28125
extemporary,-0.5
revived,0.3125
fatality,-0.625
ph.d.,0.25
peronospora_destructor,-0.5
liqueur,0.25
mightiness,-0.125
trisaccharide,0.25
white-lipped,0.125
plasmacytoma,-0.125
immovability,-0.5
capitalize,0.041666666666666664
celecoxib,-0.625
lyricality,0.25
trait,0.125
erratic,-0.3333333333333333
change,0.04375
olde_worlde,0.125
cosher,-0.125
matter_of_fact,0.1875
grande_dame,0.375
sleepless,-0.4375
menacing,-0.75
canalise,-0.0625
unbalance,0.03125
lavish,-0.041666666666666664
marzipan,0.125
unhoped,0.125
amyotrophy,0.125
abnormal_psychology,0.125
paynim,-0.125
overlook,0.0625
hike,-0.05
protocol,0.16666666666666666
cuspated,0.125
heedlessness,0.041666666666666664
get-up-and-go,0.375
break_down,-0.046875
cart_track,-0.25
subclass_metatheria,-0.125
free-swimming,-0.125
transcendency,0.125
pharmacologically,0.125
common_brant_goose,0.125
older,0.3333333333333333
leisure_wear,-0.25
clone,-0.125
supernormal,-0.1875
implemental,0.125
undervaluation,-0.25
carbonated,-0.375
copybook,0.5
cleanable,0.625
milking_stool,-0.25
heady,0.041666666666666664
sweet_false_chamomile,-0.375
infection,0.14285714285714285
rigidity,-0.375
truthfully,0.125
bloomer,-0.1875
pellucid,0.25
refreshed,0.25
b_lymphocyte,0.125
cozy_up,0.5
reversionist,-0.125
stick_to,0.0625
ganapati,0.125
disaccord,0.25
commandment,0.125
asexuality,-0.5
beauty,0.4166666666666667
unexchangeability,-0.5
tumble-down,-0.375
steadfast,0.375
button-down,-0.1875
levee,-0.041666666666666664
walking,0.25
irresponsibleness,-0.375
all-weather,-0.25
shake_up,-0.10416666666666667
pesticide_poisoning,-0.25
scallopini,0.25
cyanocobalamin,-0.25
ketonemia,-0.25
danger,-0.53125
scrapheap,-0.125
hillbilly,-0.125
bickering,-0.25
albuminuria,-0.5
sergeant,0.125
lysenko,0.25
rule,0.019736842105263157
tazicef,-0.25
criticize,-0.1875
erysipelas,-0.625
concupiscence,0.625
displeasure,-0.5
anthracosis,-0.25
chemical_attraction,-0.125
inclination,0.109375
genus_glis,-0.125
takeover_target,0.375
family_gracilariidae,0.25
parry's_pinyon,0.125
yellow-tipped,-0.625
weather_forecasting,-0.125
mouth-watering,0.375
dangerousness,-0.625
ecumenic,0.5
halo_spot,-0.125
refracture,-0.5
strenuousness,-0.125
angry,-0.3333333333333333
mesic,-0.125
ease_up,-0.041666666666666664
hail-fellow,0.375
shaping,0.16666666666666666
itchy,-0.5625
look_into,0.25
allergic,-0.4375
sepulchral,-0.3333333333333333
matted,-0.125
sugar_shell,0.125
branded,0.1875
nonhereditary,0.25
anatomically,0.375
stinking_horehound,-0.125
spindle-shanked,0.5
habit,-0.017857142857142856
sage,0.1
unilateral_contract,-0.125
whacker,0.375
prerequisite,0.125
elementary,-0.041666666666666664
top_of_the_line,0.25
immoderately,0.125
fire-resisting,-0.625
fall-flowering,0.125
dogwood,0.0625
pruriently,0.25
querulously,0.25
outdated,-0.75
cover,0.003472222222222222
technocrat,0.0625
dirt_cheap,-0.5
jellyfish,0.0625
brominate,-0.125
transitional,0.125
galan,0.25
elegance,0.875
foreswear,-0.3125
superstitious_notion,0.5
exogenous_obesity,-0.5
meles,-0.125
randomly,0.375
fumed_oak,-0.25
methyl_radical,-0.125
overexert_oneself,0.5
harrowing,-0.5
reasonableness,0.3
silvery-leafed,0.125
titillation,0.08333333333333333
rakishly,0.25
wizen,0.375
klinefelter_syndrome,-0.125
velvety-plumaged,0.25
sure-fire,0.25
invitingly,0.25
hire_out,0.125
cut_back,0.03125
donkey_pump,0.25
chance,0.125
chiropodist,0.125
undertake,-0.05
miocene_epoch,0.125
amorist,0.375
little_lord_fauntleroy,-0.25
genus_treponema,-0.125
percipient,0.125
nervous,-0.2
burbling,-0.25
dry-eyed,0.25
light_welterweight,-0.125
quite_an,0.125
wont_to,-0.375
common_european_earwig,-0.25
dismissive,-0.25
separated,-0.21875
finable,-0.5
homophobic,-0.125
finish,0.041666666666666664
junior_lightweight,-0.125
unwaveringly,0.5
uncial,0.0625
doltish,-0.375
oil_palm,0.375
high-topped,0.375
moneyed,-0.1875
abstractionism,-0.1875
fyodor_mikhailovich_dostoyevsky,-0.625
manque,0.25
emaciated,0.25
sunken-eyed,0.125
rapid,0.16666666666666666
head,-0.01488095238095238
probe,0.020833333333333332
straitlaced,0.625
wartweed,-0.5
conjury,-0.125
furnishing,-0.16666666666666666
conduction_deafness,0.25
kerion,-0.25
polydactyly,-0.375
dogmatical,0.25
blushing,-0.375
light-green,-0.125
abuse,-0.375
well-mannered,0.75
bad_weather,-0.375
malevolence,-0.875
greatly,0.125
traditionalistic,0.25
eroticism,0.375
counterpoison,-0.125
reusable,0.625
considerate,0.25
unfavourable,-0.5416666666666666
eerily,0.375
gi_hormones,0.5
knock-down,0.375
impracticality,0.25
imperturbableness,0.5
rejoicing,-0.16666666666666666
chicken_breast,-0.5
gantrisin,0.125
nondigestible,-0.5
try_out,0.09375
acceptableness,0.25
wooded,-0.25
viaticus_settlement,-0.25
dereliction,-0.125
decadent,0.0625
nabu,0.125
lewd,-0.25
cashier's_cheque,-0.25
svengali,-0.125
iaa,0.0625
debacle,-0.125
kangaroo-foot_plant,-0.125
pulverize,-0.041666666666666664
courser,0.03125
speculative,-0.3333333333333333
asymmetrically,0.125
class_feeling,0.125
degage,0.3125
nonsocial_infection,0.125
reclaimable,0.625
burnable,0.625
less,-0.125
limited_liability,-0.75
botulinus_toxin,-0.25
hardbound,-0.125
traditional_knowledge,0.375
horse_trading,-0.0625
miff,-0.25
auxiliary_operation,-0.25
dysphoric,-0.75
slenderness,0.041666666666666664
cake,-0.03125
higher-up,0.75
ragout,0.125
nonexistent,-0.75
gulf,-0.08333333333333333
irrepressible,-0.5
side,-0.008928571428571428
glamorous,0.375
counteractive,-0.5
enterprisingness,0.375
first_sergeant,0.125
dissonance,-0.041666666666666664
tension,-0.08333333333333333
counterproductive,-0.375
bland,-0.041666666666666664
decisiveness,0.25
jr,0.125
tone_up,0.25
declared,0.4375
boston_fern,0.125
attested,0.25
tensionless,0.25
nonsubjective,0.125
idle,-0.4
docility,0.5
group,0.075
marquise_de_pompadour,0.375
blister_beetle,-0.125
to_the_contrary,-0.375
finagler,-0.25
underweight,0.25
pus,-0.125
nymphomania,0.125
lunitidal_interval,0.125
sanitary_code,0.375
dickhead,-0.625
motile,0.25
shiner,-0.0625
unchivalrous,-0.5
unsilenced,-0.25
family_mylodontidae,-0.125
murkiness,0.125
millennium,0.125
qualitative,0.25
fitfulness,-0.25
phlegmy,0.125
hothead,-0.3125
fluctuation,-0.125
first-rater,1.0
dissipation,0.08333333333333333
admiration,0.6666666666666666
undisturbed,-0.375
danceable,0.75
scribe,-0.025
appositeness,0.75
illogicalness,-0.5
graduated,0.0625
barony,0.125
specification,0.0625
tingidae,-0.375
unequalized,-0.625
craggy,-0.125
salsola_kali_tenuifolia,-0.125
superb,0.875
marking,0.03125
overspend,0.1875
armoured,-0.125
brier,-0.025
glandular_carcinoma,-0.125
bemused,-0.1875
impishly,0.375
pinnate,0.25
graceless,-0.08333333333333333
opening,0.017857142857142856
old-maidish,0.5
misapplication,-0.375
mental_case,-0.25
indelible,-0.125
hypotensive,-0.4375
underpin,0.0625
sciarid,-0.625
unseemly,-0.625
overachieve,0.125
fireguard,-0.0625
postindustrial,0.125
kenogenesis,-0.375
unclassifiable,-0.625
cold-temperate,0.375
nadir,-0.0625
genus_mysis,-0.125
prokaryotic,-0.25
renew,0.125
acathexis,-0.375
precedence,-0.08333333333333333
injustice,0.0625
faineance,-0.125
carcinoma_in_situ,-0.625
long,-0.041666666666666664
bounce,0.0125
pinstriped,0.125
subhuman,-0.3125
performance_bond,-0.125
pyrotechnic,-0.041666666666666664
menially,0.25
vaccinated,0.125
undiscipline,-0.375
unreflective,-0.75
stoned,0.125
chamaea_fasciata,-0.125
mawkishly,0.125
no-count,0.5
surmount,-0.03125
long_run,-0.125
safe,0.16071428571428573
nonthrombocytopenic_purpura,-0.5
baleful,-0.6875
untiring,-0.125
finery,-0.25
fluke,0.075
cheesy,-0.75
frugal,-0.25
disparateness,0.25
magicicada,-0.25
anovulation,-0.625
carditis,-0.5
cased,-0.1875
supported,0.125
unclean,-0.625
latitudinarian,-0.1875
vote_of_confidence,0.125
od,0.25
adventuresome,0.375
large-leafed,-0.125
associatory,-0.625
oleander_fern,0.125
multivalence,0.25
upper_deck,0.25
mulish,-0.125
unionised,0.125
directness,0.3125
enviably,0.375
loud-mouthed,-0.5
unsophisticated,-0.125
quickness,0.25
heteranthera,-0.25
thwarted,-0.5
liquid_crystal,0.25
army_hut,0.125
hornet,-0.125
unleaded_gasoline,-0.75
street_child,-0.125
zymolytic,-0.25
resplendent,0.5
unabused,0.125
talking_to,-0.25
vicious_circle,-0.125
achylia_gastrica,0.125
four-year-old,0.25
genus_ochotona,-0.125
dodge,-0.08333333333333333
marbles,0.0625
free_lunch,-0.5
therapeutics,0.125
grace,0.31177777777777776
presentiment,-0.5
transcendence,0.125
oniscus,-0.375
transport,0.022727272727272728
unexpansive,-0.5
put_down,-0.0625
over-the-counter_drug,-0.375
free-liver,-0.25
taper,0.041666666666666664
mesh,0.013888888888888888
stasis,-0.1875
moodily,0.25
in_the_bargain,-0.125
egregious,-0.875
bombax_ceiba,-0.375
meshuggener,-0.25
unguiculate,-0.0625
chimborazo,0.25
paranoia,-0.75
sheep_gadfly,0.25
wind_deflection,-0.25
simply,0.25
hamming,-0.875
skinner,-0.025
politely,0.125
deep_freeze,0.0625
leapfrog,-0.03125
audibleness,0.375
rook,-0.041666666666666664
dental_plate,-0.125
unsociable,-0.75
positively_charged,0.25
department_of_mathematics,0.125
whiff,-0.109375
snugness,0.125
western_hemlock,0.125
footsure,-0.625
combat_ceiling,-0.125
euclidean_axiom,-0.125
habited,-0.125
esurience,0.25
tranquilising,-0.25
cry,-0.11458333333333333
frowsy,-0.5
unrestrictive,-0.75
self-command,0.375
soughing,-0.125
londoner,0.125
anthemis_cotula,0.5
tadpole_shrimp,0.375
harnessed_antelope,0.25
bastardly,-0.3125
commonalty,-0.125
really,0.375
family_sepiidae,0.125
domestic_animal,-0.125
mayo,-0.125
finespun,0.25
dormancy,-0.0625
hackle,0.1875
profitless,-0.625
pancake-like,-0.25
excessively,-0.125
diminishing,0.125
untoothed,0.375
uneasy,-0.475
funnel_shape,0.125
ingeniously,0.375
weekly,-0.125
come_to_mind,0.125
inadvisable,-0.5
mustard_sauce,-0.125
ask_for_it,-0.25
homogeneous,0.375
odious,-0.25
luckily,0.5
count_lev_nikolayevitch_tolstoy,0.125
general,-0.0125
jarvik_artificial_heart,0.25
old_master,0.125
desecrated,-0.375
bookishness,0.125
zantac,-0.375
cryptical,0.1875
get_in,0.03125
properly,0.1875
deliberateness,-0.25
stratified_language,0.25
risk,-0.08333333333333333
styleless,0.125
serjeant,0.375
mercurial,-0.03125
htlv-1,-0.375
unprotected,-0.375
afar,0.125
aspergillosis,-0.125
gateway_drug,-0.625
pinnacle,-0.025
body_odour,-0.375
lily_family,-0.125
eager_beaver,0.125
ingratiatory,0.125
tetanilla,-0.875
fodder,0.041666666666666664
minor_tranquilizer,-0.375
gibingly,0.125
madcap,-0.5625
limited_review,0.125
bawling_out,-0.75
family_eurylaimidae,-0.125
drop-leaf_table,0.125
osteomyelitis,-0.625
modifiable,0.5
horner's_syndrome,-0.375
misogynous,-0.5
crocodylidae,0.125
empyreal,0.3125
century,0.0625
at_rest,-0.25
spasmolysis,-0.375
cjd,-0.25
uxorious,0.5
inactiveness,-0.25
squinch,-0.09375
ingratitude,-0.375
fagot,-0.025
nosey,-0.25
apple-shaped,0.125
rampageous,-0.625
uncaulked,-0.625
wainscoted,-0.125
mycomycin,0.375
tumescence,-0.125
unfashionably,0.25
contagiously,0.125
out-of-the-way,-0.25
marble-wood,-0.0625
dullness,-0.075
hapless,-0.75
dynamic,0.15625
walkover,0.0625
erythema_multiforme,-0.25
spectacular,0.125
unqualifiedly,-0.25
lay_up,-0.25
self-torment,-0.875
thievish,-0.25
souvenir,0.0625
parrot_disease,0.25
good-humouredness,0.625
anomic,0.5
day,0.05
errant,-0.125
shank's_mare,-0.125
table_wine,-0.625
rose_oil,0.125
behemoth,0.0625
freeway,0.375
gritstone,-0.25
laudatory,0.25
gemmiferous,0.125
savoriness,-0.375
to_the_letter,0.25
unregulated,-0.5
anopheline,-0.0625
bacillary_white_diarrhoea,0.125
incendiary,-0.075
floating-moss,0.375
adult_respiratory_distress_syndrome,-0.75
imperatively,0.125
esthetic,0.4375
doxorubicin,0.125
piquantly,0.25
flinty,0.25
witch,-0.1
yemeni_fils,0.25
schmoose,-0.1875
astonishment,-0.375
panacea,-0.0625
campana,0.125
behave,0.16666666666666666
imperiously,0.25
blow_over,-0.125
aldol_reaction,-0.125
proofed,-0.25
well-favoured,0.625
induction_coil,0.25
murkily,0.25
bronchial_asthma,-0.375
unappendaged,-0.625
rurally,0.125
unmannerly,-0.625
doubleheader,-0.125
nabumetone,-0.25
dermatitis,-0.5
sleep,-0.020833333333333332
albinistic,-0.5
p.o.,0.25
galvanize,-0.125
undecorated,-0.375
knavish,0.5
odourise,-0.375
naif,0.25
mongrelize,-0.375
vasco_da_gamma,0.375
type_family,0.25
homeostatically,0.25
first-nighter,-0.25
homeostatic,-0.125
stinting,-0.25
computer_virus,0.375
impartial,0.4375
bewitch,0.20833333333333334
john_orley_allen_tate,0.125
disenable,-0.375
cardura,0.125
marshall,0.075
litheness,0.125
pleomorphic,0.25
beardless_iris,-0.25
nerve,-0.1875
narcissism,0.75
extremeness,0.5
cirsium,-0.125
unconstraint,-0.375
celibacy,0.0625
chaff,-0.125
wheel-like,0.125
legal_action,0.125
sheltered,-0.75
primitiveness,-0.375
inartistic,-0.375
detritus,-0.1875
insentient,-0.375
knock,-0.07954545454545454
dross,0.0625
entopic_pregnancy,-0.375
guilt_feelings,-0.875
discombobulate,-0.375
mayonnaise,-0.125
darkly,0.0625
dish,0.09375
epochal,0.5
anesthetic,-0.20833333333333334
opportunity,0.5
one-eyed,0.5
cytopathogenic,-0.5
debilitated,-0.5
corny,-0.25
dysphasia,-0.375
overconfident,0.5
penetrate,0.017857142857142856
desirableness,0.5
dressed,-0.125
one_hundred_one,-0.25
lens_cap,0.5
congruent,0.125
persevering,0.625
salve,0.125
sternutative,-0.375
unworthy,-0.125
peerless,0.5
unverbalized,-0.375
fatheaded,0.375
barrel-shaped,0.125
straight_off,-0.375
xylaria_mali,-0.5
disconnection,-0.08333333333333333
warmly,0.375
megatherian_mammal,-0.125
appropriateness,0.3125
echidnophaga_gallinacea,0.375
bunco,-0.0625
hypersensitized,-0.25
succinctness,-0.125
solicitousness,-0.125
megestrol_acetate,-0.25
extractor,0.041666666666666664
overhear,-0.125
substation,-0.25
gassy,-0.375
youth_hostel,0.125
stamping_mill,-0.125
backlash,-0.041666666666666664
jog,-0.013888888888888888
chutzpanik,-0.125
traumatic,-0.4375
attention,0.020833333333333332
blessed,0.2916666666666667
jakob_bohme,0.375
illiterate_person,-0.5
balderdash,0.375
mutisia,-0.125
vocalic,-0.3125
deferent,0.5
abortive,-0.25
neurofibromatosis,-0.625
whirr,0.041666666666666664
serrulate,0.5
trojan,-0.16666666666666666
stinky,-0.8125
wild_duck,-0.125
letting_down,-0.125
sandbagger,0.125
hard_to_please,0.25
fuck_off,0.08333333333333333
manic_depressive_illness,-0.625
prosperous,0.59375
auxiliary_pump,0.25
unuttered,-0.375
tarzan,0.0625
sensitise,0.03125
unconnected,-0.4166666666666667
interspecific,0.375
parus,-0.125
varlet,-0.25
vent,0.017857142857142856
ennoblement,0.125
gavialidae,0.375
watchful,-0.0625
fagged,0.125
soothing,-0.0625
campfire_girl,0.125
parnassia,0.125
pensioner,0.125
mastermind,0.16666666666666666
white-flowered,0.125
heavenly_jewel,0.125
delible,0.625
intestinal_flu,-0.625
apprehensiveness,-0.125
suggestible,-0.125
unopen,-0.375
sphenion,0.125
uncrystallized,-0.4375
ornateness,-0.0625
comportment,0.5
unfit,-0.40625
second_crusade,-0.25
keep_down,-0.2916666666666667
crisscrossed,-0.25
systematic_desensitisation,0.125
ominous,-0.625
destabilize,-0.125
carnally,0.25
mire,-0.21428571428571427
wage_concession,0.125
ungraciousness,0.11200000000000004
conventionalized,-0.625
underside,-0.125
prospect,0.07142857142857142
piousness,0.25
room,0.1
unplayable,-0.5
probenecid,-0.125
posturing,-0.25
abdicable,0.375
snootiness,-0.625
benignancy,0.125
chicanery,-0.25
depend,0.125
tight-fitting,0.375
chinese_brown_sauce,-0.25
microbic,-0.125
admittible,-0.125
cantala,-0.0625
fallow,-0.125
flavorsome,-0.5
ordering,0.0625
diazoxide,-0.5
generalized,-0.75
rectitude,0.375
uranoplasty,0.25
logginess,0.125
ketoacidosis,-0.125
amethopterin,-0.625
laurels,0.3125
dar_al-islam,-0.125
wing-shaped,-0.125
wondrous,0.5625
gladly,0.25
refreshment,0.1875
delight,0.175
liverish,-0.75
oleophobic,-0.375
in_reality,0.125
grandiloquent,-0.1875
legion,-0.025
syncategoreme,-0.25
fervid,-0.1875
blast,-0.0625
maidism,-0.75
comic_book,0.125
adverse,-0.1875
brainy,0.5
ankylosaurus,0.125
warm,0.0673076923076923
break_through,-0.041666666666666664
action_painting,0.125
concluded,0.375
expedience,-0.125
magnificent,0.25
deliver,0.020833333333333332
astigmia,-0.3125
dideoxyinosine,-0.125
noncontroversial,-0.5
unnaturalness,-0.875
